schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date
1.0,RESEARCH_PAPER,From Semantic Grounding to Decision Optimization: A Unified Framework for Long-Horizon UAV Vision-Language Navigation,"Zeyuan Ma, Jiaxin Chen, Di Huang",http://arxiv.org/abs/2608.09564,,,2026-08-10 12:59:50.000000
1.0,RESEARCH_PAPER,Training-Free Universal Approximation by Prompting Random Transformers,"Alexander Hsu, Rongjie Lai",http://arxiv.org/abs/2608.09558,,,2026-08-10 12:57:22.000000
1.0,RESEARCH_PAPER,Bidirectional Context Self-Distillation for Reinforcement Learning of Skill-Based LLM Agents,"Tianjun Pan, Yuan Li, Hongda Wang, Linbo Jin, Mengfei Song, Lei Gao, Qiming Shi, Shaokang Fu, Jiarong Zhao, Chengyu Wang, Chengfu Huo",http://arxiv.org/abs/2608.09555,,,2026-08-10 12:53:06.000000
1.0,RESEARCH_PAPER,Pragmatic Attack Surface: Vulnerabilities of Implicit Context in Large Language Models,"Bocheng Chen, Han Zi, Roucheng Ou, Yawei Liu, Minyue Chen, Zimo Qi, Rongrong Wang, Guangliang Liu",http://arxiv.org/abs/2608.09551,,,2026-08-10 12:48:41.000000
1.0,RESEARCH_PAPER,PressureMesh: 3D Human Mesh Estimation from Multi-Device Pressure Images,"Changhai Ma, Ziyu Wu, Yunkang Zhang, Fangting Xie, Mengting Niu, Heyu Ding, Quan Wan, Jiayue Yuan, Boyan Liu, Yi Ke, Xiaohui Cai",http://arxiv.org/abs/2608.09550,,,2026-08-10 12:48:37.000000
1.0,RESEARCH_PAPER,ELBench: A Multi-Dimensional Benchmark for Education-Facing Large Language Models,"Yilin Jiang, Xiaorong Zhu, Fei Tan, Zicheng Zhang, Kaiyi Huang, Yang Yu, Zexuan Fei, Yiming Luo, Keqian Li, Hao Hao, Aimin Zhou, Guangtao Zhai",http://arxiv.org/abs/2608.09548,,,2026-08-10 12:46:58.000000
1.0,RESEARCH_PAPER,Dual-Adversarial Safety Alignment: Cultivating Intrinsic Threat Comprehension in LRMs,"Hongli Shen, Shaopeng Fu, Qinbo Zhang, Jian Li, Di Wang",http://arxiv.org/abs/2608.09542,,,2026-08-10 12:40:02.000000
1.0,RESEARCH_PAPER,"Towards Collaborative Joint Perception and Prediction: Framework, Baseline Evaluation, and Deployment Perspectives","Lei Wan, Hannan Ejaz Keen, Alexey Vinel",http://arxiv.org/abs/2608.09541,,,2026-08-10 12:39:51.000000
1.0,RESEARCH_PAPER,Mawqif-v2: An Arabic Benchmark Dataset for Cross-Target Stance Detection,"Rasha Albalawi, Nuha Albadi, Hamzah Luqman, Maram Kurdi, Saad Ezzini, Asma Yamani, Ahmed Ashraf",http://arxiv.org/abs/2608.09539,,,2026-08-10 12:36:21.000000
1.0,RESEARCH_PAPER,TCS-BENCH: Benchmarking State-of-the-Art Generative AI Theoretical Computer Science Research Ability,"Vincent Cohen-Addad, Dimitris Paparas, Ernest van Wijland, Max Springer, Julien Canitrot-Paradis, Honghao Lin, David Woodruff, Adarsh Kumarappan, Rajesh Jayaram, Rudrajit Das, Lalit Jain, Ola Svensson, Silvio Lattanzi, Mislav Balunovic, Theophane Weber, Vahab Mirrokni",http://arxiv.org/abs/2608.09538,,,2026-08-10 12:36:16.000000
1.0,RESEARCH_PAPER,verdi: retrieval is not transfer for continual world model optimization,"Junyu Wu, Shiqin Nie, Youyi Kou, Baohua Yin, Guocai Yao, Qingyu Chen, Jingheng Ma, Shiji Zhou, Hongyong Song, Mingchen Zhuge, Sen Cui, Changshui Zhang",http://arxiv.org/abs/2608.09537,,,2026-08-10 12:35:59.000000
1.0,RESEARCH_PAPER,DocPure: Prompt-Free Unified Document Restoration via Degradation-Aware Structure-Guided Wavelet Modulation,"Lingming Su, Wanglong Lu, Tao Wang, Kaihao Zhang, Nan Zhang, Liyan An, Hanli Zhao",http://arxiv.org/abs/2608.09536,,,2026-08-10 12:35:39.000000
1.0,RESEARCH_PAPER,"Carnot: Interpretable, Interactive, and Optimized Execution of Deep Research Queries","Matthew Russo, Yash Agarwal, Tianyu Li, Zhuohan Gu, Michael Cafarella, Omar Khattab, Tim Kraska, Samuel Madden",http://arxiv.org/abs/2608.09532,,,2026-08-10 12:32:39.000000
1.0,RESEARCH_PAPER,Towards Expressive and Faithful Audio-to-Image Generation: A Unified Multimodal Dataset and Synthesis Framework,"Dongxu Ge, Shansong Liu, Cheng Gong, Xiao-Lei Zhang, Chi Zhang, Xuelong Li",http://arxiv.org/abs/2608.09529,,,2026-08-10 12:31:16.000000
1.0,RESEARCH_PAPER,RangeFactory: Scalable Construction of Multi-Hop Cyber Ranges,"Hanlin Jiang, Puyi Wang, Jiandong Jin, Shaofei Li, Zhan Shen, Pengli Wang, Ziming Wang, Yifeng Cai, Ning Jia, Yuxin Ren, Peng Jiang, Yao Guo, Ding Li",http://arxiv.org/abs/2608.09526,,,2026-08-10 12:25:49.000000
1.0,RESEARCH_PAPER,STAIR: Effective Incident Response Using an End-to-End Agentic Planning Framework,"Hanlin Jiang, Jionghao Huang, Shaofei Li, Bojia Yu, Peng Jiang, Yuxin Ren, Ning Jia, Yao Guo, Ding Li",http://arxiv.org/abs/2608.09524,,,2026-08-10 12:25:12.000000
1.0,RESEARCH_PAPER,Generalized Convexity and Smoothness via Conjugate Duality: Optimization Theory for Deep Neural Networks,Binchuan Qi,http://arxiv.org/abs/2608.09523,,,2026-08-10 12:24:29.000000
1.0,RESEARCH_PAPER,"TriView-YOLO: Early Multi-View Fusion for Ground Penetrating Radar Cavity Detection in Soft, High-Water-Content Soils","Suphawut Thawinutchokaudom, Sompote Youwai, Warat Kongkitkul, Mitsumasa Yamashina, Jose M. D. S. Rodrigues Neto, Jun Shinohara",http://arxiv.org/abs/2608.09522,,,2026-08-10 12:21:52.000000
1.0,RESEARCH_PAPER,One Adapter Pair per Model: A Universal Activation Interface for Language Models,"Su-Hyeon Kim, Jiwan Mun, Yo-Sub Han",http://arxiv.org/abs/2608.09521,,,2026-08-10 12:21:36.000000
1.0,RESEARCH_PAPER,A Height-Constrained 2-Point Minimal Solver for Pose Estimation from Active LED Markers with Event Cameras,"Runze Yuan, Alexander Kappler, Jun Zhang, Kuangyi Chen, Fabio Morbidi, Pascal Vasseur, Cédric Demonceaux, Friedrich Fraundorfer",http://arxiv.org/abs/2608.09520,,,2026-08-10 12:19:24.000000
1.0,RESEARCH_PAPER,XFeat Revisited: Reproducibility and Evaluation of a Lightweight Image Matcher,"Lazar Đoković, Aimee Lin",http://arxiv.org/abs/2608.09519,,,2026-08-10 12:18:02.000000
1.0,RESEARCH_PAPER,"Renormalising Generative Models for Active Inference: Foundations, Derivations, and Verification","Karim Zaghw, Andrew Pashea, Marc Pritsch, Wouter Nuijten, Karl Friston, Lancelot Da Costa",http://arxiv.org/abs/2608.09512,,,2026-08-10 12:14:05.000000
1.0,RESEARCH_PAPER,"Build it, Break it, Repeat: Benchmarking and improving LLM-manipulated disinformation detection in social media posts","Kevin Thomas, Milosz Kasprzyk, Reuel C Igbokwe Onuigbo, Elliott Pert, Cameron Tovey, João A. Leite, Olesya Razuvayevskaya, Carolina Scarton",http://arxiv.org/abs/2608.09510,,,2026-08-10 12:13:41.000000
1.0,RESEARCH_PAPER,Learning Preference Adaptation for Large Language Model Personalization via Verbal Reinforcement Learning,"Yuting Liu, Wei Wu, Jianzhe Zhao, Guibing Guo",http://arxiv.org/abs/2608.09507,,,2026-08-10 12:11:47.000000
1.0,RESEARCH_PAPER,Tracking the Best Strategy in an Extensive-Form Game,"Stephen Pasteris, Rahul Savani, Theodore Turocy",http://arxiv.org/abs/2608.09501,,,2026-08-10 12:05:54.000000
1.0,RESEARCH_PAPER,SwissCrop25: A National Multi-Year Benchmark for Operational Crop Mapping,"Thomas Lauber, Mehmet Ozgur Turkoglu, Sélène Ledain, Helge Aasen",http://arxiv.org/abs/2608.09497,,,2026-08-10 12:03:02.000000
1.0,RESEARCH_PAPER,Walk-on-Spheres Monte Carlo and deep neural network approximations of elliptic PDEs with drift and killing,"Konrad Kleinberg, Thomas Kruse",http://arxiv.org/abs/2608.09494,,,2026-08-10 12:01:46.000000
1.0,RESEARCH_PAPER,GeoRoute: Geometry-Aware Hybrid Inference for Traffic Future-Frame Prediction,"Khang Minh Le, Hieu Dinh Trung Pham, Luu Thanh Danh, Nam-Tien Le, Hieu Anh Ngo, Phuong Huu Vu Tran, Son Nguyen Minh Le, Nguyen Trong Nghia, Tu Tran Thi Cam, Huy Minh Nhat Nguyen, Cuong Tuan Nguyen",http://arxiv.org/abs/2608.09493,,,2026-08-10 12:01:18.000000
1.0,RESEARCH_PAPER,When Do Task Vectors Interfere? Mapping the Validity Boundaries of Weight-Space Composition,"Chencheng Zhu, Xiaoyang Li, Taotao Cai",http://arxiv.org/abs/2608.09490,,,2026-08-10 11:58:04.000000
1.0,RESEARCH_PAPER,Capability Is Not Propensity: Measuring Pressure-Robust Cooperative Behavior in Civic LLM Agents,"Neel Tushar Shah, Manglam Kartik, Akshat Karkar",http://arxiv.org/abs/2608.09485,,,2026-08-10 11:49:45.000000
1.0,RESEARCH_PAPER,Hierarchical rank-evolving representation for physics-informed neural networks,"Ruoyang Su, Xi-Le Zhao, Kun Li, Liang Li",http://arxiv.org/abs/2608.09483,,,2026-08-10 11:48:43.000000
1.0,RESEARCH_PAPER,Beyond Uniform Restoration: Empowering All-in-One Restoration with Pixel-Level Multimodal Guidance,"Chunxiao Liu, Wei Liu, Anbin Xiong, Erli Meng",http://arxiv.org/abs/2608.09482,,,2026-08-10 11:48:22.000000
1.0,RESEARCH_PAPER,From Prompt to Harness: Coderlet from Scratch,Mengfan Li,http://arxiv.org/abs/2608.09480,,,2026-08-10 11:47:26.000000
1.0,RESEARCH_PAPER,ActBench: Self-Evolving Benchmark of Behavioral Safety in Cowork Agents,"Hongwei Yao, Yiming Liu, Meihui Chen, Jieling Chen, Zikun Chen, Yiling He, Wangze Ni, Cong Wang, Kui Ren",http://arxiv.org/abs/2608.09476,,,2026-08-10 11:45:03.000000
1.0,RESEARCH_PAPER,Agreement-Based Audio-Visual Segmentation:Champion Report for the MeViS-Audio Track in the 8th LSVOS Challenge,"Yiwen Ren, Jianing Liu, Yingxin Wang, Kexin Zhang, Licheng Jiao, Lingling Li, Xu Liu",http://arxiv.org/abs/2608.09475,,,2026-08-10 11:43:31.000000
1.0,RESEARCH_PAPER,FaLCon: Facet-Anchored Retrieval with Late Consensus for Sim2Real Text-Based Person Anomaly Search,"Hieu Dinh Trung Pham, Phuong Huu Vu Tran, Thuan Duc Mai, Son Nguyen Minh Le, Khang Le Minh, Hoang Vo, Minh-Chi Phung, Huy Minh Nhat Nguyen, Cuong Tuan Nguyen",http://arxiv.org/abs/2608.09474,,,2026-08-10 11:42:52.000000
1.0,RESEARCH_PAPER,MixFormer: Linear Transformer with Mixture of Memory Experts,"Yu Guo, Lei Duan",http://arxiv.org/abs/2608.09468,,,2026-08-10 11:38:30.000000
1.0,RESEARCH_PAPER,RecoverFly: A Failure-Aware Reinforcement Learning Post-Training Framework for Aerial Vision-Language Navigation,"Boxiong Wang, Hui Kang, Geng Sun, Jiahui Li, Chao Yu, Daxin Tian",http://arxiv.org/abs/2608.09467,,,2026-08-10 11:37:46.000000
1.0,RESEARCH_PAPER,Flow-based conditional cardiac anatomy generation for virtual cohorts,"Konstantinos Kevopoulos, Beatrice Moscoloni, Benjamin Alheit, Cameron Beeche, Julio A. Chirinos, Alexander Heinlein, Mathias Peirlinck",http://arxiv.org/abs/2608.09460,,,2026-08-10 11:30:02.000000
1.0,RESEARCH_PAPER,"Learning to Modulate, Not to Cycle: Soft Actor---Critic Recovers Inverter-Style Heat-Pump Control","Faizan Ahmed, Aniket Dixit, James Brusey",http://arxiv.org/abs/2608.09453,,,2026-08-10 11:24:29.000000
1.0,RESEARCH_PAPER,A Content-Aware Pure Permutation with Intrinsic Avalanche Effect: Breaking the Diffusion-Permutation Dichotomy,"Zahra Ghoraeian, Mohammad-Reza Sadeghi, Samaneh Mashhadi",http://arxiv.org/abs/2608.09452,,,2026-08-10 11:23:39.000000
1.0,RESEARCH_PAPER,From Approachability Residuals to Anytime-Valid Evidence: The Online Convex Geometry of Testing by Betting,Jinze Zhao,http://arxiv.org/abs/2608.09450,,,2026-08-10 11:23:30.000000
1.0,RESEARCH_PAPER,Sekai2: From World Exploration to Interactive World Modeling,"Kang He, Wenshuo Peng, Zihui Gao, Jiaming Tan, Kaipeng Zhang, Yongtao Ge",http://arxiv.org/abs/2608.09449,,,2026-08-10 11:23:01.000000
1.0,RESEARCH_PAPER,VANE: Reliable Test-Time Training for Vision-Language-Action Models via Future Visual Representation Prediction,"Hongjin Ji, Guoyang Xia, Luoyang Sun, Fangxiang Feng, Lei Ren",http://arxiv.org/abs/2608.09448,,,2026-08-10 11:22:54.000000
1.0,RESEARCH_PAPER,WDL-OPD: Weak-Driven On-Policy Distillation via Mixture-Constrained Co-Training,"Zehao Chen, Gongxun Li, Tianxiang Ai, Yifei Li, Zixuan Huang, Wang Zhou, Tao Huang, Fuzhen Zhuang, Xianglong Liu, Jianxin Li, Deqing Wang, Yikun Ban",http://arxiv.org/abs/2608.09447,,,2026-08-10 11:22:53.000000
1.0,RESEARCH_PAPER,DiffSafeMerge: Mitigating Backdoor Inheritance in Diffusion Model Merging,"Jiayang Zhang, Ji Guo, Jiachen Li, Wenshu Fan, Wenbo Jiang",http://arxiv.org/abs/2608.09445,,,2026-08-10 11:20:35.000000
1.0,RESEARCH_PAPER,Depth-adaptive Inference of Looped Language Models via Continuous Depth Batching,"Kristian Schwethelm, Daniel Rueckert, Georgios Kaissis",http://arxiv.org/abs/2608.09444,,,2026-08-10 11:20:14.000000
1.0,RESEARCH_PAPER,Coupled Graph--Policy Distillation for Personalized Medication Safety in Older Adults with Multimorbidity,"Zihan Wang, Anglin Liu, Rongyi Wang, Dantong Li, Yi Lu, Siqing Yuan, Hongxia Xu, Zhongtian Long, Jintai Chen",http://arxiv.org/abs/2608.09443,,,2026-08-10 11:19:44.000000
1.0,RESEARCH_PAPER,Unveiling the Secret of AdaLN-Zero in Diffusion Transformer,"Jie Zhu, Mingyu Ding, Boqiang Duan, Leye Wang, Jingdong Wang",http://arxiv.org/abs/2608.09438,,,2026-08-10 11:12:17.000000
1.0,RESEARCH_PAPER,"Listen, See and Track: Spatio-Temporal Audio-Visual Sound Event Reasoning for Omni-Modal Language Models","Zhi Zeng, Cheng Zhang, Zesheng Yang, Rendong Pi, Jiaying Wu, Di Zhang, Zihan Ma, Guodong Li, Zhou Yang, Yu Xiang, Yifei Zheng, Minnan Luo",http://arxiv.org/abs/2608.09435,,,2026-08-10 11:06:28.000000
1.0,RESEARCH_PAPER,How Simple Can It Get? From Interpretable Equations to Readable Rules for Financial Decision Making,"Adia Lumadjeng, Ilker Birbil, Erman Acar",http://arxiv.org/abs/2608.09433,,,2026-08-10 11:05:25.000000
1.0,RESEARCH_PAPER,ZetaGPT: A Reference Implementation of Positional--Encoding--Free State--Space--Attention Language Models,Róisín Luo,http://arxiv.org/abs/2608.09432,,,2026-08-10 11:05:16.000000
1.0,RESEARCH_PAPER,Foundation Models are Implicit Deepfake Detectors,"Stefan Smeu, Dragos-Alexandru Boldisor, Elisabeta Oneata, Dan Oneata",http://arxiv.org/abs/2608.09427,,,2026-08-10 10:55:27.000000
1.0,RESEARCH_PAPER,Reducing Pretraining-Generation Mismatch in Diffusion Language Models,"Xiaocheng Lu, Huabin Liu, Song Guo, Jianguo Li",http://arxiv.org/abs/2608.09424,,,2026-08-10 10:52:20.000000
1.0,RESEARCH_PAPER,LITEWAY: LIghtweight HAR via Temporal Efficient highWAY,"Dominique Nshimyimana, Vitor Fortes Rey, Mengxi Liu, Bo Zhou, Paul Lukowicz",http://arxiv.org/abs/2608.09421,,,2026-08-10 10:49:17.000000
1.0,RESEARCH_PAPER,Intent Speaks Louder: Controllable User Simulation Beyond Response Imitation,"Bo Wang, Ruixing Zhang, Yunqi Liu, Yang Zhang, Liangzhe Han, Tongyu Zhu, Leilei Sun",http://arxiv.org/abs/2608.09420,,,2026-08-10 10:48:40.000000
1.0,RESEARCH_PAPER,A Mechanistic Diagnostic of Rank Collapse in Post-Norm Decoder Transformers,"Xingjian Wang, Qingyu Han, Xiaodong Luo, Yin Zhang",http://arxiv.org/abs/2608.09417,,,2026-08-10 10:45:16.000000
1.0,RESEARCH_PAPER,KVDiagnosis: A Diagnostic Benchmark for KV-Cache Compression in Long-Context Language Models,"Chen Qiu, Ziwu Liu, Chao Fei, Guozhong Li, Panos Kalnis",http://arxiv.org/abs/2608.09412,,,2026-08-10 10:38:05.000000
1.0,RESEARCH_PAPER,MeanSR: Restoration Trajectory Learning for One-Step Perceptual Super-Resolution,"Axi Niu, Jiawei Kou, Kang Zhang, Qingsen Yan, Jinqiu Sun, Yanning Zhang",http://arxiv.org/abs/2608.09405,,,2026-08-10 10:33:18.000000
1.0,RESEARCH_PAPER,One Model to Magnify Them All: Efficient Scale-Invariant Histopathology via Conditional Normalization and Continuous Magnification Training,"Agnieszka Florkowska, Henning Müller, Marek Wodzinski",http://arxiv.org/abs/2608.09403,,,2026-08-10 10:28:43.000000
1.0,RESEARCH_PAPER,Sign Language Recognition Using Original and Synthetic Depth Image Based Point Cloud Data Models,"Rustem Ozakar, Eyup Gedikli",http://arxiv.org/abs/2608.09400,,,2026-08-10 10:25:52.000000
1.0,RESEARCH_PAPER,Monotonicity-Guided Bottom-Up Petri Net Discovery: The SPECpp Framework,"Leah Tacke genannt Unterberg, Lisa L. Mannel, Wil M. P. van der Aalst",http://arxiv.org/abs/2608.09398,,,2026-08-10 10:23:42.000000
1.0,RESEARCH_PAPER,From Objectives to What Models Learn: A Landau Theory of Invariant Learning,"Pinli Wang, Yue He, Peng Cui",http://arxiv.org/abs/2608.09396,,,2026-08-10 10:22:10.000000
1.0,RESEARCH_PAPER,Temporal Misgrounding in Legal RAG: A Versioned-Corpus Benchmark for French Tax Law,"Rose Cymbler, Daniel Guez, Laurent Fabre",http://arxiv.org/abs/2608.09393,,,2026-08-10 10:20:13.000000
1.0,RESEARCH_PAPER,CableDex: Cable Length Estimation on Industrial Reels Using a Handheld Device,"Francisco Guillén, Ricardo Almeida, Bruno Silva, João C. Neves",http://arxiv.org/abs/2608.09392,,,2026-08-10 10:19:52.000000
1.0,RESEARCH_PAPER,CoInS-Net: A Continuous Position-Aware Network for Joint Medical Image Interpolation and Segmentation,"Yujia Sun, Ningfeng Que, Peiting Shi, Rongrong Fu, Yingying Yang, Xinhang Li, Yin Dai",http://arxiv.org/abs/2608.09391,,,2026-08-10 10:19:16.000000
1.0,RESEARCH_PAPER,"Regret, equilibrium, and learning in games: A guided tour",Panayotis Mertikopoulos,http://arxiv.org/abs/2608.09389,,,2026-08-10 10:14:50.000000
1.0,RESEARCH_PAPER,Efficient Human-Contact Representation for Human-Scene Interaction,"Nghia Vu, Tuong Do, Binh X. Nguyen, Erman Tjiputra, Anh Nguyen",http://arxiv.org/abs/2608.09388,,,2026-08-10 10:09:27.000000
1.0,RESEARCH_PAPER,Imaginative Generative AI: Crossing the Entropy Wall into Worlds Beyond Imitation,"Hossein Goli, Farzan Farnia, Amin Gohari",http://arxiv.org/abs/2608.09385,,,2026-08-10 10:05:46.000000
1.0,RESEARCH_PAPER,Coordinate-Residual Physics-Driven Neural Network for Electromagnetic Inverse Scattering,"Yutong Du, Zicheng Liu, Bo Qi, Yali Zong, Peixian Han",http://arxiv.org/abs/2608.09382,,,2026-08-10 09:57:57.000000
1.0,RESEARCH_PAPER,OpenLoopEvolve: A Verifiable Self-Evolution Framework for Loop Policies in Long-Horizon Complex Tasks,"Siqi Wang, Xinlin Li, Zhenglin Li, Li Li",http://arxiv.org/abs/2608.09380,,,2026-08-10 09:57:26.000000
1.0,RESEARCH_PAPER,CircuitReason-1k: Benchmarking Long-Horizon Visual-to-Symbolic Reasoning inElectrical Circuits,"Xinqi Yang, Kang An, Tengyue Wang, Zhongyu Yang, Chenxu Du, Yuanchi Zhu, Hebao Zhu, Ziliang Wang, Faqiang Qian, Yunli Yang, Qibing Ren",http://arxiv.org/abs/2608.09374,,,2026-08-10 09:55:08.000000
1.0,RESEARCH_PAPER,Preserve More Details: Mitigating Content Drift in Real-World Image Super-Resolution,"Chunxiao Liu, Wei Liu, Anbin Xiong, Erli Meng",http://arxiv.org/abs/2608.09373,,,2026-08-10 09:50:27.000000
1.0,RESEARCH_PAPER,FeedbackTrack: Visual-Cortex-Inspired Cross-Frame Feedback for Transformer Tracking,"Yueyang Cang, Xiaoteng Zhang, Zhiyuan Ning, Yuchen He, Li Shi",http://arxiv.org/abs/2608.09369,,,2026-08-10 09:48:11.000000
1.0,RESEARCH_PAPER,Beyond Binary: Continuous State Optimization with Graph-Structured Objectives,"Corinna Cortes, Yishay Mansour, Mehryar Mohri",http://arxiv.org/abs/2608.09366,,,2026-08-10 09:46:28.000000
1.0,RESEARCH_PAPER,Deep Learning based Detection of Fishing Vessels and Fishing Monitoring using Nightlight Images,"Shantakar Mohanty, Prasun Kumar Gupta, Raian Vargas Maretto",http://arxiv.org/abs/2608.09360,,,2026-08-10 09:39:18.000000
1.0,RESEARCH_PAPER,ControlRadio: Prompt-Driven Controllable Diffusion for Cross-Modal Radio Map Generation,"Kangjun Liu, Xiying Pan, Shuhang Zhang, Xiang Xiang, Ke Chen, Yaowei Wang",http://arxiv.org/abs/2608.09357,,,2026-08-10 09:36:02.000000
1.0,RESEARCH_PAPER,Universal or Language-Family-Specific Script Unification for Cross-Lingual Transfer? A Case Study on Turkic Languages,Zijie Zhang,http://arxiv.org/abs/2608.09356,,,2026-08-10 09:35:38.000000
1.0,RESEARCH_PAPER,Alpha as an Efficiency Signal: Visibility-Routed RGBA Image-to-Video Generation,"Zhe Li, Honghao Qiao, Zhixin Xu, Qijie Wang, Bo Peng, Dawei Li",http://arxiv.org/abs/2608.09355,,,2026-08-10 09:35:36.000000
1.0,RESEARCH_PAPER,Test-Time Augmentation for LLMs: When Input Diversity Beats Output Diversity at Matched Compute,"Nikita Kozodoi, Zainab Afolabi, Jack Butler",http://arxiv.org/abs/2608.09351,,,2026-08-10 09:31:48.000000
1.0,RESEARCH_PAPER,A Machine Learning Based Search for Lunar Anomalies,"Cameron Kelahan, Daniel Angerhausen, Adam Lesnikowski, Valentin T. Bickel",http://arxiv.org/abs/2608.09350,,,2026-08-10 09:30:31.000000
1.0,RESEARCH_PAPER,In-Context Density Estimation for Tabular Data,"Patryk Marszałek, Jacek Tabor, Marek Śmieja",http://arxiv.org/abs/2608.09348,,,2026-08-10 09:26:22.000000
1.0,RESEARCH_PAPER,One-Time Training for All Grains: Open-Set Grain Recognition and Quantitative Analysis,"Qihe Su, Mengyu Sun, Yuxi Ke, Zhuoyan Jiang, Wanneng Yang, Chenglong Huang, Ziyuan Yang",http://arxiv.org/abs/2608.09345,,,2026-08-10 09:21:51.000000
1.0,RESEARCH_PAPER,Beyond Global Editing: Per-Instance Disentangled Subspaces for Training-Free Hallucination Mitigation in LVLMs,"Ali Cheraghian, Hamidreza Dastmalchi, Hamed Barzamini, Morteza Saberi, Mojtaba Golzan, Shafin Rahman, Hossein Rahmani",http://arxiv.org/abs/2608.09344,,,2026-08-10 09:21:12.000000
1.0,RESEARCH_PAPER,LLM-Guided Heuristic Design from Simulation Traces: A Case Study in Dynamic Production and AGV Scheduling,"Jinbo Li, Chuanhao Li",http://arxiv.org/abs/2608.09343,,,2026-08-10 09:20:56.000000
1.0,RESEARCH_PAPER,Revisiting the Current Frame: Physical-Trace-Guided Network Output Correction for Video Restoration,"Yifeng Lin, Liuxiang Qiu, Guangming Ren, Tiesong Zhao",http://arxiv.org/abs/2608.09342,,,2026-08-10 09:20:51.000000
1.0,RESEARCH_PAPER,Control-Oriented Scenario Tree Construction through Reinforcement Learning,"Fabio Pavirani, Bert Claessens, Pierre Pinson, Chris Develder",http://arxiv.org/abs/2608.09335,,,2026-08-10 09:13:29.000000
1.0,RESEARCH_PAPER,Hallucinations and Constraints : Regulating surgical workflow recognition beyond accuracy,"John S. H. Baxter, Pierre Jannin",http://arxiv.org/abs/2608.09332,,,2026-08-10 09:11:48.000000
1.0,RESEARCH_PAPER,RAG-Audio: Retrieval-Augmented Generation for Faithful Brain-to-Audio Reconstruction,"Ambuj Mehrish, Sebastiano Vascon",http://arxiv.org/abs/2608.09331,,,2026-08-10 09:10:15.000000
1.0,RESEARCH_PAPER,MaxModShift: Model Privacy via Designed Shifts,"Nomaan A. Kherani, Urbashi Mitra",http://arxiv.org/abs/2608.09328,,,2026-08-10 09:08:48.000000
1.0,RESEARCH_PAPER,GeoPhysAdapter: Scale-Matched Geophysical Adaptation for Cross-Domain Landslide Mapping with Vision Foundation Models,"Zhihang Liu, Mei-Po Kwan, Jinlin Wu, Hao Li",http://arxiv.org/abs/2608.09325,,,2026-08-10 09:07:20.000000
1.0,RESEARCH_PAPER,CoRE: Consensus Rewards via Equilibrium for Test-Time Reinforcement Learning,"Ambuj Mehrish, Sebastiano Vascon",http://arxiv.org/abs/2608.09324,,,2026-08-10 09:06:03.000000
1.0,RESEARCH_PAPER,Diffusion Image Editing via Asynchronous Token Decoding,"Yang Shi, Liangsi Lu, Minzhe Guo, Yifeng Xie, Yanhui Chen, Jingchao Wang, Xuhang Chen",http://arxiv.org/abs/2608.09322,,,2026-08-10 09:02:13.000000
1.0,RESEARCH_PAPER,Warp-free Cross-view Geo-localization via Feature-space Consensus Mining,"Zhuo Song, Lian Xu, Runqing Jiang, Yongjian Zhang, Kunhong Li, Ye Zhang, Yulan Guo",http://arxiv.org/abs/2608.09321,,,2026-08-10 09:02:06.000000
1.0,RESEARCH_PAPER,MemeMind: Reference-Guided Trace Construction for Offline Context Optimization,"Run Yang, Weihang Wang, Boheng Sheng, Yuchen He, Jielei Zhang, Pengyu Chen, Zhiyu Wu, Qiang Sun, Huyang Sun, Longwen Gao",http://arxiv.org/abs/2608.09316,,,2026-08-10 08:57:29.000000
1.0,RESEARCH_PAPER,ASPaeroFlow: Decomposition Heuristics for Joint Air Traffic Flow & Capacity Management,"Alexander Beiser, Markus Hecher, Nysret Musliu, Georg Trausmuth, Stefan Woltran",http://arxiv.org/abs/2608.09315,,,2026-08-10 08:57:18.000000
1.0,RESEARCH_PAPER,Targeted Label-Flipping and Oversampling Attacks on Federated Conditional GANs,"Panav Shah, Avishek Ghosh",http://arxiv.org/abs/2608.09314,,,2026-08-10 08:56:50.000000
1.0,RESEARCH_PAPER,Degraded Infrared Small Object Detection via Degradation-Adapted Physics-Guided Restoration,"Xinkai Lu, Wenjun Chen, Yi Li, Yi Chang, Luxin Yan",http://arxiv.org/abs/2608.09311,,,2026-08-10 08:54:46.000000
1.0,RESEARCH_PAPER,Linearized 2-Simplicial Attention,"Aritra Das, Dhruman Gupta, Debayan Gupta",http://arxiv.org/abs/2608.09307,,,2026-08-10 08:53:30.000000
1.0,RESEARCH_PAPER,SAFE-CHEM: Uncertainty-Aware Policy Switching for Robust Robotic Chemistry,"Laura Jones, Shazil Shahzad, Ayesha Sana, Gabriella Pizzuto",http://arxiv.org/abs/2608.09303,,,2026-08-10 08:51:43.000000
1.0,RESEARCH_PAPER,Bootstrapping Vision-Language Model for Hysteroscopic Surgical Scene Segmentation,"Jun Huang, Meiyi Chen, Zijie Yue, Yuhang Xiao, Fang Li, Hanli Wang, Xiaowen Tong, Yi Guo, Miaojing Shi",http://arxiv.org/abs/2608.09302,,,2026-08-10 08:51:36.000000
